Company Name,ISIN,ISIC full_code,Region/Country,Report Date,Fiscal Year,Quarter,Month,Orig Report,Page,Note,Report Label,Quantity,Quantity Type,Reported Units,OS-C Code,Standardized Quantity,Standardized units,SASB Industry Code,SASB Sub-Metric Code,SASB units,CDP Code,OS-C - CDP synthetic code,Analyst
MICROSOFT CORP,US5949181045,J5820,Asia,,FY16,,,MSFT ESG 2018 Report,6,12,Non-Renewable Energy Purchased & Consumed - Asia,30970.00,Complement,MWh,HOLD OFF.???.0,30970.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,EMEA,,FY16,,,MSFT ESG 2018 Report,6,12,"Non-Renewable Energy Purchased & Consumed - Europe, Middle East, Africa",189362.00,Complement,MWh,HOLD OFF.???.0,189362.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,LATAM,,FY16,,,MSFT ESG 2018 Report,6,12,Non-Renewable Energy Purchased & Consumed - Latin America,13717.00,Complement,MWh,HOLD OFF.???.0,13717.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,NORAM,,FY16,,,MSFT ESG 2018 Report,6,12,Non-Renewable Energy Purchased & Consumed - NorAm,131256.00,Complement,MWh,HOLD OFF.???.0,131256.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,6,12,Non-Renewable Energy Purchased & Consumed - Coal,0.00,Complement,MWh,HOLD OFF.???.0,0.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,6,12,Non-Renewable Energy Purchased & Consumed - Natural Gas,111283.00,Complement,MWh,HOLD OFF.???.0,111283.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,6,12,Non-Renewable Energy Purchased & Consumed - Crude Oil/Diesel,139631.00,Complement,MWh,HOLD OFF.???.0,139631.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,6,12,Non-Renewable Energy Purchased & Consumed - LPG/Propane/Jet Fuel,47853.00,Complement,MWh,HOLD OFF.???.0,47853.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,6,12,Non-Renewable Energy Purchased & Consumed - Gasoline,37638.00,Complement,MWh,HOLD OFF.???.0,37638.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,6,12,Non-Renewable Energy Purchased & Consumed - Chilled Water,8659.00,Complement,MWh,HOLD OFF.???.0,8659.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,6,12,Non-Renewable Energy Purchased & Consumed - Hot Water/Steam,20242.00,Complement,MWh,HOLD OFF.???.0,20242.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,6,12,Scope 3 - Category 3 (Transmission and Distribution Losses),410000.00,,MWh,HOLD OFF.???.0,410000.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
BHP BILLITON LIMITED,AU000000BHP4,B0710,,,FY20,,,200914_Sustainability and ESG Navigators and Databook 2020.xlsx,3,,Total operational energy consumption,150.00,,PJ,EF.1.1,41666700.00,MWh,EM-MM,EM-MM-130a.1a,"Gigajoules (GJ), Percentage (%)",,,Baltzell
BHP BILLITON LIMITED,AU000000BHP4,B0710,,,FY19,,,200914_Sustainability and ESG Navigators and Databook 2020.xlsx,3,,Total operational energy consumption,149.00,,PJ,EF.1.1,41388922.00,MWh,EM-MM,EM-MM-130a.1a,"Gigajoules (GJ), Percentage (%)",,,Baltzell
BHP BILLITON LIMITED,AU000000BHP4,B0710,,,FY18,,,200914_Sustainability and ESG Navigators and Databook 2020.xlsx,3,,Total operational energy consumption,150.00,,PJ,EF.1.1,41666700.00,MWh,EM-MM,EM-MM-130a.1a,"Gigajoules (GJ), Percentage (%)",,,Baltzell
VALE SA,BRVALEACNOR0,B0710,,,FY19,,,Relatorio_Sustentabilidade_Vale_2019-en.pdf,105,,Total energy consumed,165.80,,thousand TJ,EF.1.1,46055592.40,MWh,EM-MM,EM-MM-130a.1a,"Gigajoules (GJ), Percentage (%)",,,Baltzell
CEMEX SAB-CPO,MXP225611567,C2394,,,FY17,,,IntegratedReport2019.pdf,209,,Total energy consumed,63564.00,,GWh,EF.1.1,17656680.79,MWh,EM-CM,EM-CM-130a.1a,"Gigajoules (GJ), Percentage (%)",,,Baltzell
CEMEX SAB-CPO,MXP225611567,C2394,,,FY18,,,IntegratedReport2019.pdf,209,,Total energy consumed,65582.00,,GWh,EF.1.1,18217236.80,MWh,EM-CM,EM-CM-130a.1a,"Gigajoules (GJ), Percentage (%)",,,Baltzell
CEMEX SAB-CPO,MXP225611567,C2394,,,FY19,,,IntegratedReport2019.pdf,209,,Total energy consumed,59182.00,,GWh,EF.1.1,16439457.60,MWh,EM-CM,EM-CM-130a.1a,"Gigajoules (GJ), Percentage (%)",,,Baltzell
BHP BILLITON LIMITED,AU000000BHP4,B0710,,,FY20,,,200914_Sustainability and ESG Navigators and Databook 2020.xlsx,3,,Consumption of electricity from grid,32.00,,PJ,EF.2.4,8888896.00,MWh,EM-MM,EM-MM-130a.1b,"Gigajoules (GJ), Percentage (%)",,,Baltzell
BHP BILLITON LIMITED,AU000000BHP4,B0710,,,FY20,,,200914_Sustainability and ESG Navigators and Databook 2020.xlsx,3,,Operational energy consumption from renewable sources (PJ),0.04,,PJ,EF.2.7,11111.12,MWh,EM-MM,EM-MM-130a.1c,"Gigajoules (GJ), Percentage (%)",,,Baltzell
BHP BILLITON LIMITED,AU000000BHP4,B0710,,,FY19,,,200914_Sustainability and ESG Navigators and Databook 2020.xlsx,3,,Consumption of electricity from grid,31.00,,PJ,EF.2.4,8611118.00,MWh,EM-MM,EM-MM-130a.1b,"Gigajoules (GJ), Percentage (%)",,,Baltzell
BHP BILLITON LIMITED,AU000000BHP4,B0710,,,FY19,,,200914_Sustainability and ESG Navigators and Databook 2020.xlsx,3,,Operational energy consumption from renewable sources (PJ),0.05,,PJ,EF.2.7,13888.90,MWh,EM-MM,EM-MM-130a.1c,"Gigajoules (GJ), Percentage (%)",,,Baltzell
BHP BILLITON LIMITED,AU000000BHP4,B0710,,,FY18,,,200914_Sustainability and ESG Navigators and Databook 2020.xlsx,3,,Consumption of electricity from grid,31.00,,PJ,EF.2.4,8611118.00,MWh,EM-MM,EM-MM-130a.1b,"Gigajoules (GJ), Percentage (%)",,,Baltzell
BHP BILLITON LIMITED,AU000000BHP4,B0710,,,FY18,,,200914_Sustainability and ESG Navigators and Databook 2020.xlsx,3,,Operational energy consumption from renewable sources (PJ),0.05,,PJ,EF.2.7,13888.90,MWh,EM-MM,EM-MM-130a.1c,"Gigajoules (GJ), Percentage (%)",,,Baltzell
