Company Name,ISIN,ISIC full_code,Region/Country,Report Date,Fiscal Year,Quarter,Month,Orig Report,Page,Note,Report Label,Quantity,Quantity Type,Reported Units,OS-C Code,Standardized Quantity,Standardized units,SASB Industry Code,SASB Sub-Metric Code,SASB units,CDP Code,OS-C - CDP synthetic code,Analyst
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,JP,,FY20,,,,,,Percentage of particulate matter (PM ) emissions in or near areas of dense population,Not Disclosed,,,Em.17.17,,,IF-EU,IF-EU-120a.1h,"Mg (t), Percentage (%)",,,Baltzell
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,JP,,FY20,,,,,,Percentage of SO emissions in or near areas of dense population,1.00,,,Em.17.18,1.00,percentage,IF-EU,IF-EU-120a.1g,"Mg (t), Percentage (%)",,,Baltzell
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,JP,,FY20,,,,,,Air emissions from lead (Pb),Not Disclosed,,,Em.17.6,,,IF-EU,IF-EU-120a.1d,"Mg (t), Percentage (%)",,,Baltzell
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,JP,,FY20,,,,,,Air emissions from mercury (Hg),Not Disclosed,,,Em.17.8,,,IF-EU,IF-EU-120a.1e,"Mg (t), Percentage (%)",,,Baltzell
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,JP,,FY20,,,,,,Percentage of gross global Scope 1 emissions covered under emissions-limiting regulations,0.00,,,Em.2.1,0.00,percentage,IF-EU,IF-EU-110a.1b,"Mg (t) CO_-e, Percentage (%)",,,Baltzell
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,JP,,FY20,,,,,,Percentage of gross global Scope 1 emissions covered under emissions-reporting regulations,1.00,,,Em.2.2,1.00,percentage,IF-EU,IF-EU-110a.1c,"Mg (t) CO_-e, Percentage (%)",,,Baltzell
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,JP,,FY20,,,,,,Greenhouse gas (GHG) emissions associated with power deliveries,23900000.00,,t-CO2,Em.5.5,23900000.00,mtCO2e,IF-EU,IF-EU-110a.2a,Mg (t) CO_-e,,,Baltzell
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,JP,,FY20,,,annual_report_fy2020.pdf,62,,Total water consumed,2800.00,,"1,000 m_",WR.1.1,2.80,dam3,IF-EU,IF-EU-140a.1b,"Thousand cubic meters (m_), Percentage (%)",,,Baltzell
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,JP,,FY20,,,,,,Percentage of water consumed in regions with High or Extremely High Baseline Water Stress,0.00,,,WR.1.3,0.00,percentage,IF-EU,IF-EU-140a.1d,"Thousand cubic meters (m_), Percentage (%)",,,Baltzell
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,JP,,FY20,,,,,,Total water withdrawn,6397.00,,"1,000 m_",WR.2.1,6.40,dam3,IF-EU,IF-EU-140a.1a,"Thousand cubic meters (m_), Percentage (%)",,,Baltzell
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,JP,,FY20,,,,,,Percentage of water withdrawn in regions with High or Extremely High Baseline Water Stress,0.00,,,WR.2.3,0.00,percentage,IF-EU,IF-EU-140a.1c,"Thousand cubic meters (m_), Percentage (%)",,,Baltzell
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,JP,,FY20,,,,,,"Number of incidents of non-compliance associated with water quantity and/or quality permits, standards, and regulations",0.00,,number,WR.3.1,0.00,number,IF-EU,IF-EU-140a.2a,Number,,,Baltzell
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,JP,,FY20,,,,,,Description of water management risks and discussion of strategies and practices to mitigate those risks,"We manage the following risks regarding the use of water resources, which are
essential for the power generation business.
Our hydroelectric power business is in compliance with laws and regulations
regarding water intake. At hydroelectric power plants of or larger than a specific
size, we release water to maintain the river environment. Our thermal power
generation business collects and reuses water for power generation to reduce
the amount of water intake. Our thermal power generation business and
nuclear power generation business use seawater as indirect cooling water for
power generation facilities. As such, we monitor the temperature difference
between water intake and discharge.
The results of verifying water stress in the current and future facility locations
using WRI Aqueduct 3.0 tools to identify water risks are as follows:
According to the Baseline Water Stress tool, maximum water stress is
low-medium in the Kyushu region where we have installed a power plant that
uses fresh water or seawater. Water-related risks such as droughts are
assumed to occur less frequently there.
* The extension of the section where the water flow rate of the river decreases due to water
intake for hydroelectric power generation is 10 km or more, and the water collection area is
200 km_.",,,WR.3.2,,,IF-EU,IF-EU-140a.3a,n/a,,,Baltzell
MICROSOFT CORP,US5949181045,J5820,WW,,FY16,,,MSFT ESG 2018 Report,5,,Total Electricity Consumed,5048891.00,,MWh,EF.1.1,5048891.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,2,,Total Energy Use,5414197.00,,MWh,EF.1.1,5414197.00,MWh,TC-SI,TC-SI-130a.1a,"Gigajoules (GJ), Percentage (%)",,,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,2,6,Other Fuels5,365306.00,,MWh,EF.1.10,365306.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,2,,Renewable Energy Credits,4055299.00,,MWh,EF.1.11,4055299.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,2,,Power Purchase Agreements,796802.00,,MWh,EF.1.12,796802.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,2,,On-Site Renewable Energy,542.00,,MWh,EF.1.13,542.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,Asia,,FY16,,,MSFT ESG 2018 Report,5,,Non-Renewable Electricity Purchased & Consumed - Asia,50821.00,Complement,MWh,EF.1.14,50821.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,EMEA,,FY16,,,MSFT ESG 2018 Report,5,,"Non-Renewable Electricity Purchased & Consumed - Europe, Middle East, Africa",21256.00,Complement,MWh,EF.1.14,21256.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,LATAM,,FY16,,,MSFT ESG 2018 Report,5,,Non-Renewable Electricity Purchased & Consumed - Latin America,1443.00,Complement,MWh,EF.1.14,1443.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,NORAM,,FY16,,,MSFT ESG 2018 Report,5,,Non-Renewable Electricity Purchased & Consumed - North America,154212.00,Complement,MWh,EF.1.14,154212.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,5,,Non-Renewable Electricity by Source - Coal,61403.00,Complement,MWh,EF.1.15,61403.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,5,,Non-Renewable Electricity by Source - Petroleum,10316.00,Complement,MWh,EF.1.16,10316.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,5,,Non-Renewable Electricity by Source - Natural Gas,101886.00,Complement,MWh,EF.1.17,101886.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,5,,Non-Renewable Electricity by Source - Nuclear,54127.00,Complement,MWh,EF.1.18,54127.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,Asia,,FY16,,,MSFT ESG 2018 Report,6,,Renewable Energy Purchased & Consumed - Asia,538714.00,,MWh,EF.1.19,538714.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,EMEA,,FY16,,,MSFT ESG 2018 Report,6,,"Renewable Energy Purchased & Consumed - Europe, Middle East, Africa",841725.00,,MWh,EF.1.19,841725.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,LATAM,,FY16,,,MSFT ESG 2018 Report,6,,Renewable Energy Purchased & Consumed - Latin America,60417.00,,MWh,EF.1.19,60417.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,NORAM,,FY16,,,MSFT ESG 2018 Report,6,,Renewable Energy Purchased & Consumed - North America,3411786.00,,MWh,EF.1.19,3411786.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,6,Wind,Renewable Energy Purchased & Consumed - Wind,4066230.00,,MWh,EF.1.20,4066230.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,6,Landfill Gas,Renewable Energy Purchased & Consumed - Landfill Gas,0.00,,MWh,EF.1.21,0.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,6,Biomass,Renewable Energy Purchased & Consumed - Biomass,121000.00,,MWh,EF.1.22,121000.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,6,Hydro,Renewable Energy Purchased & Consumed - Hydro,408734.00,,MWh,EF.1.23,408734.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,6,Geothermal,Renewable Energy Purchased & Consumed - Geothermal,150000.00,,MWh,EF.1.24,150000.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,6,Solar,Renewable Energy Purchased & Consumed - Solar,106679.00,,MWh,EF.1.25,106679.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,2,,Electricity,5048891.00,,MWh,EF.1.4,5048891.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,Asia,,FY16,,,MSFT ESG 2018 Report,5,,Electricity Consumed - Asia,585799.00,,MWh,EF.1.4,585799.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,EMEA,,FY16,,,MSFT ESG 2018 Report,5,,"Electricity Consumed - Europe, Middle East, Africa",859029.00,,MWh,EF.1.4,859029.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,LATAM,,FY16,,,MSFT ESG 2018 Report,5,,Electricity Consumed - Latin America,63025.00,,MWh,EF.1.4,63025.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,NORAM,,FY16,,,MSFT ESG 2018 Report,5,,Electricity Consumed - North America,3541038.00,,MWh,EF.1.4,3541038.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,2,6,Renewable Energy Usage6,4852643.00,,MWh,EF.1.8,4852643.00,MWh,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,1,1,Scope 1,94651.00,,mtCO2e,Em.1.1,94651.00,mtCO2e,TC-SI,,,C6.1,C6.1.1,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,1,3,Scope 3 - Use of Sold Products3,6467000.00,,mtCO2e,Em.11.11,6467000.00,mtCO2e,TC-SI,,,C6.5,C6.5.11,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,1,,Scope 3 - End of Life of Sold Products,174000.00,,mtCO2e,Em.11.12,174000.00,mtCO2e,TC-SI,,,C6.5,C6.5.12,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,1,,Scope 3 - Downstream Leased Assets,4000.00,,mtCO2e,Em.11.13,4000.00,mtCO2e,TC-SI,,,C6.5,C6.5.13,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,1,2,Scope 3 - Purchased Goods & Services / Capital Goods2,9000000.00,,mtCO2e,Em.11.18,9000000.00,mtCO2e,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,1,,Scope 3 - Fuel- and Energy-Related Activities,440000.00,,mtCO2e,Em.11.3,440000.00,mtCO2e,TC-SI,,,C6.5,C6.5.3,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,1,2,Scope 3 - Upstream Transportation2,100000.00,,mtCO2e,Em.11.4,100000.00,mtCO2e,TC-SI,,,C6.5,C6.5.4,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,1,2,Scope 3 - Waste2,800.00,,mtCO2e,Em.11.5,800.00,mtCO2e,TC-SI,,,C6.5,C6.5.5,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,1,1,Scope 3 - Business Travel1,327483.00,,mtCO2e,Em.11.6,327483.00,mtCO2e,TC-SI,,,C6.5,C6.5.6,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,1,2,Scope 3 - Employee Commuting2,280000.00,,mtCO2e,Em.11.7,280000.00,mtCO2e,TC-SI,,,C6.5,C6.5.7,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,1,2,Scope 3 - Downstream Transportation2,120000.00,,mtCO2e,Em.11.9,120000.00,mtCO2e,TC-SI,,,C6.5,C6.5.9,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,1,4,"Total - Scope 1, Scope 2, and Scope 3",17124000.00,,mtCO2e,Em.12.1,17124000.00,mtCO2e,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,WW,,FY16,,,MSFT ESG 2018 Report,5,,CO Emissions,35.00,,metric tons,Em.17.1,35.00,Mg,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,WW,,FY16,,,MSFT ESG 2018 Report,5,,NOX Emissions,26.00,,metric tons,Em.17.10,26.00,Mg,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,Asia,,FY16,,,MSFT ESG 2018 Report,5,,NOX Emissions - Asia,2.00,,metric tons,Em.17.10,2.00,Mg,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,EMEA,,FY16,,,MSFT ESG 2018 Report,5,,"NOX Emissions - Europe, Middle East, Africa",3.00,,metric tons,Em.17.10,3.00,Mg,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,LATAM,,FY16,,,MSFT ESG 2018 Report,5,,NOX Emissions - Latin America,1.00,,metric tons,Em.17.10,1.00,Mg,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,NORAM,,FY16,,,MSFT ESG 2018 Report,5,,NOX Emissions - North America,20.00,,metric tons,Em.17.10,20.00,Mg,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,WW,,FY16,,,MSFT ESG 2018 Report,5,,PM Emissions,2.00,,metric tons,Em.17.11,2.00,Mg,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,WW,,FY16,,,MSFT ESG 2018 Report,5,,SOX Emissions,2.00,,metric tons,Em.17.13,2.00,Mg,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,Asia,,FY16,,,MSFT ESG 2018 Report,5,,SOX Emissions - Asia,1.00,,metric tons,Em.17.13,1.00,Mg,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,EMEA,,FY16,,,MSFT ESG 2018 Report,5,,"SOX Emissions - Europe, Middle East, Africa",0.00,,metric tons,Em.17.13,0.00,Mg,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,LATAM,,FY16,,,MSFT ESG 2018 Report,5,,SOX Emissions - Latin America,0.00,,metric tons,Em.17.13,0.00,Mg,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,NORAM,,FY16,,,MSFT ESG 2018 Report,5,,SOX Emissions - North America,1.00,,metric tons,Em.17.13,1.00,Mg,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,WW,,FY16,,,MSFT ESG 2018 Report,5,,VOC Emissions,10.00,,metric tons,Em.17.14,10.00,Mg,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,Asia,,FY16,,,MSFT ESG 2018 Report,5,,VOC Emissions - Asia,0.00,,metric tons,Em.17.14,0.00,Mg,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,EMEA,,FY16,,,MSFT ESG 2018 Report,5,,"VOC Emissions - Europe, Middle East, Africa",0.00,,metric tons,Em.17.14,0.00,Mg,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,LATAM,,FY16,,,MSFT ESG 2018 Report,5,,VOC Emissions - Latin America,0.00,,metric tons,Em.17.14,0.00,Mg,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,NORAM,,FY16,,,MSFT ESG 2018 Report,5,,VOC Emissions - North America,10.00,,metric tons,Em.17.14,10.00,Mg,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,WW,,FY16,,,MSFT ESG 2018 Report,5,,Ozone Depleting Substances,996.00,,metric tons,Em.17.2,996.00,Mg,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,Asia,,FY16,,,MSFT ESG 2018 Report,4,,Scope 1 - Asia,8264.00,,mtCO2e,Em.3.1,8264.00,mtCO2e,TC-SI,,,C7.2,,Tiemann
MICROSOFT CORP,US5949181045,J5820,EMEA,,FY16,,,MSFT ESG 2018 Report,4,,"Scope 1 - Europe, Middle East, Africa",44206.00,,mtCO2e,Em.3.1,44206.00,mtCO2e,TC-SI,,,C7.2,,Tiemann
MICROSOFT CORP,US5949181045,J5820,LATAM,,FY16,,,MSFT ESG 2018 Report,4,,Scope 1 - Latin America,3726.00,,mtCO2e,Em.3.1,3726.00,mtCO2e,TC-SI,,,C7.2,,Tiemann
MICROSOFT CORP,US5949181045,J5820,NORAM,,FY16,,,MSFT ESG 2018 Report,4,,Scope 1 - North America,38454.00,,mtCO2e,Em.3.1,38454.00,mtCO2e,TC-SI,,,C7.2,,Tiemann
MICROSOFT CORP,US5949181045,J5820,WW,,FY16,,,MSFT ESG 2018 Report,4,,Scope 1 - HFCs,18638.00,,mtCO2e,Em.4.10,18638.00,mtCO2e,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,WW,,FY16,,,MSFT ESG 2018 Report,4,,Scope 1 - PFC,0.00,,mtCO2e,Em.4.11,0.00,mtCO2e,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,WW,,FY16,,,MSFT ESG 2018 Report,4,11,Scope 1 - SF6,0.00,,mtCO2e,Em.4.12,0.00,mtCO2e,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,WW,,FY16,,,MSFT ESG 2018 Report,4,,Scope 1 - CO2,75794.00,,mtCO2e,Em.4.7,75794.00,mtCO2e,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,Asia,,FY16,,,MSFT ESG 2018 Report,4,,CH4 Emissions - Asia,3.00,,mtCO2e,Em.4.8,3.00,mtCO2e,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,EMEA,,FY16,,,MSFT ESG 2018 Report,4,,"CH4 Emissions - Europe, Middle East, Africa",10.00,,mtCO2e,Em.4.8,10.00,mtCO2e,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,LATAM,,FY16,,,MSFT ESG 2018 Report,4,,CH4 Emissions - Latin America,3.00,,mtCO2e,Em.4.8,3.00,mtCO2e,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,US,,FY16,,,MSFT ESG 2018 Report,4,,CH4 Emissions - US,11.00,,mtCO2e,Em.4.8,11.00,mtCO2e,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,WW,,FY16,,,MSFT ESG 2018 Report,4,,Scope 1 - CH4,27.00,,mtCO2e,Em.4.8,27.00,mtCO2e,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,WW,,FY16,,,MSFT ESG 2018 Report,4,,Scope 1 - N2O,192.00,,mtCO2e,Em.4.9,192.00,mtCO2e,TC-SI,,,,,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,1,,Scope 2 - Location-Based,2139343.00,,mtCO2e,Em.7.1,2139343.00,mtCO2e,TC-SI,,,C6.3,C6.3.1,Tiemann
MICROSOFT CORP,US5949181045,J5820,Asia,,FY16,,,MSFT ESG 2018 Report,4,,Scope 2 - Location-Based - Asia,384432.00,,mtCO2e,Em.7.1,384432.00,mtCO2e,TC-SI,,,C6.3,C6.3.1,Tiemann
MICROSOFT CORP,US5949181045,J5820,EMEA,,FY16,,,MSFT ESG 2018 Report,4,,"Scope 2 - Location-Based - Europe, Middle East, Africa",356987.00,,mtCO2e,Em.7.1,356987.00,mtCO2e,TC-SI,,,C6.3,C6.3.1,Tiemann
MICROSOFT CORP,US5949181045,J5820,LATAM,,FY16,,,MSFT ESG 2018 Report,4,,Scope 2 - Location-Based - Latin America,18952.00,,mtCO2e,Em.7.1,18952.00,mtCO2e,TC-SI,,,C6.3,C6.3.1,Tiemann
MICROSOFT CORP,US5949181045,J5820,NORAM,,FY16,,,MSFT ESG 2018 Report,4,,Scope 2 - Location-Based - North America,1378971.00,,mtCO2e,Em.7.1,1378971.00,mtCO2e,TC-SI,,,C6.3,C6.3.1,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,1,1,Scope 2 - Market-Based1,115955.00,,mtCO2e,Em.7.2,115955.00,mtCO2e,TC-SI,,,C6.3,C6.3.2,Tiemann
MICROSOFT CORP,US5949181045,J5820,Asia,,FY16,,,MSFT ESG 2018 Report,4,,"Scope 2, Market-based - ASIA",28849.00,,mtCO2e,Em.7.2,28849.00,mtCO2e,TC-SI,,,C6.3,C6.3.2,Tiemann
MICROSOFT CORP,US5949181045,J5820,EMEA,,FY16,,,MSFT ESG 2018 Report,4,,"Scope 2, Market-based - EMEA",17682.00,,mtCO2e,Em.7.2,17682.00,mtCO2e,TC-SI,,,C6.3,C6.3.2,Tiemann
MICROSOFT CORP,US5949181045,J5820,LATAM,,FY16,,,MSFT ESG 2018 Report,4,,"Scope 2, Market-based - LATAM",1037.00,,mtCO2e,Em.7.2,1037.00,mtCO2e,TC-SI,,,C6.3,C6.3.2,Tiemann
MICROSOFT CORP,US5949181045,J5820,NORAM,,FY16,,,MSFT ESG 2018 Report,4,,"Scope 2, Market-based - NORAM",68387.00,,mtCO2e,Em.7.2,68387.00,mtCO2e,TC-SI,,,C6.3,C6.3.2,Tiemann
MICROSOFT CORP,US5949181045,J5820,Asia,,FY16,,,MSFT ESG 2018 Report,6,12,Non-Renewable Energy Purchased & Consumed - Asia,30970.00,Complement,MWh,HOLD OFF.???.0,30970.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,6,12,Non-Renewable Energy Purchased & Consumed - Chilled Water,8659.00,Complement,MWh,HOLD OFF.???.0,8659.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,6,12,Non-Renewable Energy Purchased & Consumed - Coal,0.00,Complement,MWh,HOLD OFF.???.0,0.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,6,12,Non-Renewable Energy Purchased & Consumed - Crude Oil/Diesel,139631.00,Complement,MWh,HOLD OFF.???.0,139631.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,EMEA,,FY16,,,MSFT ESG 2018 Report,6,12,"Non-Renewable Energy Purchased & Consumed - Europe, Middle East, Africa",189362.00,Complement,MWh,HOLD OFF.???.0,189362.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,6,12,Non-Renewable Energy Purchased & Consumed - Gasoline,37638.00,Complement,MWh,HOLD OFF.???.0,37638.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,6,12,Non-Renewable Energy Purchased & Consumed - Hot Water/Steam,20242.00,Complement,MWh,HOLD OFF.???.0,20242.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,LATAM,,FY16,,,MSFT ESG 2018 Report,6,12,Non-Renewable Energy Purchased & Consumed - Latin America,13717.00,Complement,MWh,HOLD OFF.???.0,13717.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,6,12,Non-Renewable Energy Purchased & Consumed - LPG/Propane/Jet Fuel,47853.00,Complement,MWh,HOLD OFF.???.0,47853.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,6,12,Non-Renewable Energy Purchased & Consumed - Natural Gas,111283.00,Complement,MWh,HOLD OFF.???.0,111283.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,NORAM,,FY16,,,MSFT ESG 2018 Report,6,12,Non-Renewable Energy Purchased & Consumed - NorAm,131256.00,Complement,MWh,HOLD OFF.???.0,131256.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,6,12,Scope 3 - Category 3 (Transmission and Distribution Losses),410000.00,,MWh,HOLD OFF.???.0,410000.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,WW,,FY16,,,MSFT ESG 2018 Report,6,12,Total Non-Renewable Energy Purchased & Consumed,365306.00,Complement,MWh,HOLD OFF.???.0,365306.00,MWh,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,2,10,Recycled Hazardous Waste (included in the categories above),1376.00,,metric tons,OE.???.0,1376.00,Mg,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,2,10,Incinerated,342.00,,metric tons,OE.1.1,342.00,Mg,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,2,10,Hazardous Waste (included in the categories above),1405.00,,metric tons,OE.1.2,1405.00,Mg,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,2,10,Recycled,11236.00,,metric tons,OE.4.1,11236.00,Mg,TC-SI,,,#N/A,#N/A,Tiemann
MICROSOFT CORP,US5949181045,J5820,,,FY16,,,MSFT ESG 2018 Report,2,10,Composted,5886.00,,metric tons,OE.4.2,5886.00,Mg,TC-SI,,,#N/A,#N/A,Tiemann
