Company Name,ISIN,ISIC full_code,Region/Country,Report Date,Fiscal Year,Quarter,Month,Orig Report,Page,Note,Report Label,Quantity,Quantity Type,Reported Units,OS-C Code,Standardized Quantity,Standardized units,SASB Industry Code,SASB Sub-Metric Code,SASB units,CDP Code,OS-C - CDP synthetic code,Analyst
E.ON SE,DE000ENAG999,D3510,,,FY18,,,https://www.eon.com/en/about-us/sustainability/facts-and-figures.html,,,Greenhouse gas emissions - Scope 1,4.58,,million mtCO2e,Em.1.1,4580000.00,mtCO2e,IF-EU,,,C6.1,C6.1.1,Baltzell
E.ON SE,DE000ENAG999,D3510,,,FY17,,,https://www.eon.com/en/about-us/sustainability/facts-and-figures.html,,,Greenhouse gas emissions - Scope 1,4.53,,million mtCO2e,Em.1.1,4530000.00,mtCO2e,IF-EU,,,C6.1,C6.1.1,Baltzell
AMERICAN ELECTRIC POWER,US0255371017,D3510,,,FY19,,,Final ESG Data Center.xlsx,,,Total Scope 1 emissions CO2e (metric tonnes),64776307.00,,metric tonnes,Em.1.1,64776307.00,mtCO2e,IF-EU,IF-EU-110a.1a,"Mg (t) CO₂-e, Percentage (%)",C6.1,C6.1.1,Baltzell
AMERICAN ELECTRIC POWER,US0255371017,D3510,,,FY18,,,Final ESG Data Center.xlsx,,,Total Scope 1 emissions CO2e (metric tonnes),75361246.00,,metric tonnes,Em.1.1,75361246.00,mtCO2e,IF-EU,IF-EU-110a.1a,"Mg (t) CO₂-e, Percentage (%)",C6.1,C6.1.1,Baltzell
AMERICAN ELECTRIC POWER,US0255371017,D3510,,,FY17,,,Final ESG Data Center.xlsx,,,Total Scope 1 emissions CO2e (metric tonnes),78760420.00,,metric tonnes,Em.1.1,78760420.00,mtCO2e,IF-EU,IF-EU-110a.1a,"Mg (t) CO₂-e, Percentage (%)",C6.1,C6.1.1,Baltzell
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,,,FY20,,,annual_report_fy2020.pdf,61,,Gross global Scope 1 emissions,19040000.00,,t-CO2,Em.1.1,19040000.00,mtCO2e,IF-EU,IF-EU-110a.1a,"Mg (t) CO₂-e, Percentage (%)",C6.1,C6.1.1,Baltzell
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,,,FY17,,,TEPCO/sasb2020-e.pdf,3,,Gross global Scope 1 emissions,84300000.00,,t-CO2,Em.1.1,84300000.00,mtCO2e,IF-EU,IF-EU-110a.1a,"Mg (t) CO₂-e, Percentage (%)",C6.1,C6.1.1,Baltzell
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,,,FY18,,,TEPCO/sasb2020-e.pdf,3,,Gross global Scope 1 emissions,81600000.00,,t-CO2,Em.1.1,81600000.00,mtCO2e,IF-EU,IF-EU-110a.1a,"Mg (t) CO₂-e, Percentage (%)",C6.1,C6.1.1,Baltzell
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,,,FY19,,,TEPCO/sasb2020-e.pdf,3,,Gross global Scope 1 emissions,200000.00,,t-CO2,Em.1.1,200000.00,mtCO2e,IF-EU,IF-EU-110a.1a,"Mg (t) CO₂-e, Percentage (%)",C6.1,C6.1.1,Baltzell
BHP BILLITON LIMITED,AU000000BHP4,B0710,,,FY20,,,200914_Sustainability and ESG Navigators and Databook 2020.xlsx,3,,Scope 1 GHG emissions(6),9.49,,mtCO2e,Em.1.1,9.49,mtCO2e,EM-MM,EM-MM-110a.1a,"Mg (t) CO₂-e, Percentage (%)",C6.1,C6.1.1,Baltzell
BHP BILLITON LIMITED,AU000000BHP4,B0710,,,FY19,,,200914_Sustainability and ESG Navigators and Databook 2020.xlsx,3,,Scope 1 GHG emissions(6),9.72,,mtCO2e,Em.1.1,9.72,mtCO2e,EM-MM,EM-MM-110a.1a,"Mg (t) CO₂-e, Percentage (%)",C6.1,C6.1.1,Baltzell
BHP BILLITON LIMITED,AU000000BHP4,B0710,,,FY18,,,200914_Sustainability and ESG Navigators and Databook 2020.xlsx,3,,Scope 1 GHG emissions(6),10.60,,mtCO2e,Em.1.1,10.60,mtCO2e,EM-MM,EM-MM-110a.1a,"Mg (t) CO₂-e, Percentage (%)",C6.1,C6.1.1,Baltzell
SOUTHERN CO/THE,US8425871071,D3510,,,FY19,,,The-Southern-Company-2018-CDP-Climate-Change-response.pdf,,,Gross global Scope 1 emissions,97534302.00,,mtCO2e,Em.1.1,97534302.00,mtCO2e,IF-EU,IF-EU-110a.1a,"Mg (t) CO₂-e, Percentage (%)",C6.1,C6.1.1,Baltzell
VALE SA,BRVALEACNOR0,B0710,,,FY17,,,Relatorio_Sustentabilidade_Vale_2019-en.pdf,103,,Gross global Scope 1 emissions,12.40,,million mtCO2e,Em.1.1,12400000.00,mtCO2e,EM-MM,EM-MM-110a.1a,"Mg (t) CO₂-e, Percentage (%)",C6.1,C6.1.1,Baltzell
VALE SA,BRVALEACNOR0,B0710,,,FY18,,,Relatorio_Sustentabilidade_Vale_2019-en.pdf,103,,Gross global Scope 1 emissions,13.00,,million mtCO2e,Em.1.1,13000000.00,mtCO2e,EM-MM,EM-MM-110a.1a,"Mg (t) CO₂-e, Percentage (%)",C6.1,C6.1.1,Baltzell
VALE SA,BRVALEACNOR0,B0710,,,FY19,,,Relatorio_Sustentabilidade_Vale_2019-en.pdf,103,,Gross global Scope 1 emissions,11.30,,million mtCO2e,Em.1.1,11300000.00,mtCO2e,EM-MM,EM-MM-110a.1a,"Mg (t) CO₂-e, Percentage (%)",C6.1,C6.1.1,Baltzell
CEMEX SAB-CPO,MXP225611567,C2394,,,FY17,,,IntegratedReport2019.pdf,209,,Gross global Scope 1 emissions,42.50,,million metric tons CO2,Em.1.1,42500000.00,mtCO2e,EM-CM,EM-CM-110a.1a,"Mg (t) CO₂-e, Percentage (%)",C6.1,C6.1.1,Baltzell
CEMEX SAB-CPO,MXP225611567,C2394,,,FY18,,,IntegratedReport2019.pdf,209,,Gross global Scope 1 emissions,43.00,,million metric tons CO2,Em.1.1,43000000.00,mtCO2e,EM-CM,EM-CM-110a.1a,"Mg (t) CO₂-e, Percentage (%)",C6.1,C6.1.1,Baltzell
CEMEX SAB-CPO,MXP225611567,C2394,,,FY19,,,IntegratedReport2019.pdf,209,,Gross global Scope 1 emissions,38.70,,million metric tons CO2,Em.1.1,38700000.00,mtCO2e,EM-CM,EM-CM-110a.1a,"Mg (t) CO₂-e, Percentage (%)",C6.1,C6.1.1,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY19,,,Shell Sustainability Report 2019,88,,Use of our refinery and natural gas products (Scope 3 Category 11) (million tonnes CO2 equivalent) [Q],576.00,,million metric tons CO2,Em.11.11,576000000.00,mtCO2e,EM-EP,,,C6.5,C6.5.11,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY18,,,Shell Sustainability Report 2019,88,,Use of our refinery and natural gas products (Scope 3 Category 11) (million tonnes CO2 equivalent) [Q],599.00,,million metric tons CO2,Em.11.11,599000000.00,mtCO2e,EM-EP,,,C6.5,C6.5.11,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY17,,,Shell Sustainability Report 2019,88,,Use of our refinery and natural gas products (Scope 3 Category 11) (million tonnes CO2 equivalent) [Q],579.00,,million metric tons CO2,Em.11.11,579000000.00,mtCO2e,EM-EP,,,C6.5,C6.5.11,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY16,,,Shell Sustainability Report 2019,88,,Use of our refinery and natural gas products (Scope 3 Category 11) (million tonnes CO2 equivalent) [Q],600.00,,million metric tons CO2,Em.11.11,600000000.00,mtCO2e,EM-EP,,,C6.5,C6.5.11,Baltzell
AMERICAN ELECTRIC POWER,US0255371017,D3510,,,FY19,,,Final ESG Data Center.xlsx,,,SF6 (MT CO2e),166149.00,,mtCO2e,Em.4.12,166149.00,mtCO2e,IF-EU,,,,,Baltzell
AMERICAN ELECTRIC POWER,US0255371017,D3510,,,FY18,,,Final ESG Data Center.xlsx,,,SF6 (MT CO2e),163408.00,,mtCO2e,Em.4.12,163408.00,mtCO2e,IF-EU,,,,,Baltzell
AMERICAN ELECTRIC POWER,US0255371017,D3510,,,FY17,,,Final ESG Data Center.xlsx,,,SF6 (MT CO2e),189810.00,,mtCO2e,Em.4.12,189810.00,mtCO2e,IF-EU,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY19,,,Shell Sustainability Report 2019,88,,Carbon dioxide (CO2) (million tonnes),67.00,,million tonnes,Em.4.7,67000000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY18,,,Shell Sustainability Report 2019,88,,Carbon dioxide (CO2) (million tonnes),68.00,,million tonnes,Em.4.7,68000000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY17,,,Shell Sustainability Report 2019,88,,Carbon dioxide (CO2) (million tonnes),70.00,,million tonnes,Em.4.7,70000000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY16,,,Shell Sustainability Report 2019,88,,Carbon dioxide (CO2) (million tonnes),67.00,,million tonnes,Em.4.7,67000000.00,mtCO2e,EM-EP,,,,,Baltzell
AMERICAN ELECTRIC POWER,US0255371017,D3510,,,FY19,,,Final ESG Data Center.xlsx,,,CO2 (MT),64157262.00,,mtCO2e,Em.4.7,64157262.00,mtCO2e,IF-EU,,,,,Baltzell
AMERICAN ELECTRIC POWER,US0255371017,D3510,,,FY18,,,Final ESG Data Center.xlsx,,,CO2 (MT),74661649.00,,mtCO2e,Em.4.7,74661649.00,mtCO2e,IF-EU,,,,,Baltzell
AMERICAN ELECTRIC POWER,US0255371017,D3510,,,FY17,,,Final ESG Data Center.xlsx,,,CO2 (MT),78001430.00,,mtCO2e,Em.4.7,78001430.00,mtCO2e,IF-EU,,,,,Baltzell
AMERICAN ELECTRIC POWER,US0255371017,D3510,,,FY19,,,Final ESG Data Center.xlsx,,,CH4 (MT CO2e),190755.00,,mtCO2e,Em.4.8,190755.00,mtCO2e,IF-EU,,,,,Baltzell
AMERICAN ELECTRIC POWER,US0255371017,D3510,,,FY18,,,Final ESG Data Center.xlsx,,,CH4 (MT CO2e),225741.00,,mtCO2e,Em.4.8,225741.00,mtCO2e,IF-EU,,,,,Baltzell
AMERICAN ELECTRIC POWER,US0255371017,D3510,,,FY17,,,Final ESG Data Center.xlsx,,,CH4 (MT CO2e),239428.00,,mtCO2e,Em.4.8,239428.00,mtCO2e,IF-EU,,,,,Baltzell
AMERICAN ELECTRIC POWER,US0255371017,D3510,,,FY19,,,Final ESG Data Center.xlsx,,,N2O (MT CO2e),262141.00,,mtCO2e,Em.4.9,262141.00,mtCO2e,IF-EU,,,,,Baltzell
AMERICAN ELECTRIC POWER,US0255371017,D3510,,,FY18,,,Final ESG Data Center.xlsx,,,N2O (MT CO2e),310447.00,,mtCO2e,Em.4.9,310447.00,mtCO2e,IF-EU,,,,,Baltzell
AMERICAN ELECTRIC POWER,US0255371017,D3510,,,FY17,,,Final ESG Data Center.xlsx,,,N2O (MT CO2e),329753.00,,mtCO2e,Em.4.9,329753.00,mtCO2e,IF-EU,,,,,Baltzell
AMERICAN ELECTRIC POWER,US0255371017,D3510,,,FY19,,,Final ESG Data Center.xlsx,,,Location Based (MT CO2e),14514119.00,,mtCO2e,Em.7.1,14514119.00,mtCO2e,IF-EU,,,C6.3,C6.3.1,Baltzell
AMERICAN ELECTRIC POWER,US0255371017,D3510,,,FY18,,,Final ESG Data Center.xlsx,,,Location Based (MT CO2e),15739423.00,,mtCO2e,Em.7.1,15739423.00,mtCO2e,IF-EU,,,C6.3,C6.3.1,Baltzell
AMERICAN ELECTRIC POWER,US0255371017,D3510,,,FY17,,,Final ESG Data Center.xlsx,,,Location Based (MT CO2e),12957602.00,,mtCO2e,Em.7.1,12957602.00,mtCO2e,IF-EU,,,C6.3,C6.3.1,Baltzell
AMERICAN ELECTRIC POWER,US0255371017,D3510,,,FY19,,,Final ESG Data Center.xlsx,,,Market Based (MT CO2e),12724618.00,,mtCO2e,Em.7.2,12724618.00,mtCO2e,IF-EU,,,C6.3,C6.3.2,Baltzell
AMERICAN ELECTRIC POWER,US0255371017,D3510,,,FY18,,,Final ESG Data Center.xlsx,,,Market Based (MT CO2e),14479514.00,,mtCO2e,Em.7.2,14479514.00,mtCO2e,IF-EU,,,C6.3,C6.3.2,Baltzell
AMERICAN ELECTRIC POWER,US0255371017,D3510,,,FY17,,,Final ESG Data Center.xlsx,,,Market Based (MT CO2e),8271179.00,,mtCO2e,Em.7.2,8271179.00,mtCO2e,IF-EU,,,C6.3,C6.3.2,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY19,,,Shell Sustainability Report 2019,88,,Energy indirect GHG emissions (Scope 2) (million tonnes CO2 equivalent) [B],10.00,,million mtCO2e,Em.7.0,10000000.00,mtCO2e,EM-EP,,,C6.3,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY19,,,Shell Sustainability Report 2019,88,,GHG emissions associated with exported energy (subset of direct GHGs),3.00,,million  mtCO2e,Em.5.4,3000000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY19,,,Shell Sustainability Report 2019,88,,Scope 1 – Upstream (million tonnes CO2 equivalent),12.90,,million  mtCO2e,Em.5.1,12900000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY19,,,Shell Sustainability Report 2019,88,,Scope 1 – Integrated Gas (million tonnes CO2 equivalent),16.30,,million  mtCO2e,Em.5.2,16300000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY19,,,Shell Sustainability Report 2019,88,,Scope 1 – Downstream (million tonnes CO2 equivalent),40.30,,million  mtCO2e,Em.5.3,40300000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY19,,,Shell Sustainability Report 2019,88,,Scope 2 – Upstream [B] (million tonnes CO2 equivalent),1.10,,million  mtCO2e,Em.9.1,1100000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY19,,,Shell Sustainability Report 2019,88,,Scope 2 – Integrated Gas [B] (million tonnes CO2 equivalent),1.60,,million  mtCO2e,Em.9.2,1600000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY19,,,Shell Sustainability Report 2019,88,,Scope 2 – Downstream [B] (million tonnes CO2 equivalent),7.30,,million  mtCO2e,Em.9.3,7300000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY18,,,Shell Sustainability Report 2019,88,,Energy indirect GHG emissions (Scope 2) (million tonnes CO2 equivalent) [B],11.00,,million mtCO2e,Em.7.0,11000000.00,mtCO2e,EM-EP,,,C6.3,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY18,,,Shell Sustainability Report 2019,88,,GHG emissions associated with exported energy (subset of direct GHGs),3.00,,million  mtCO2e,Em.5.4,3000000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY18,,,Shell Sustainability Report 2019,88,,Scope 1 – Upstream (million tonnes CO2 equivalent),14.80,,million  mtCO2e,Em.5.1,14800000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY18,,,Shell Sustainability Report 2019,88,,Scope 1 – Integrated Gas (million tonnes CO2 equivalent),13.00,,million  mtCO2e,Em.5.2,13000000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY18,,,Shell Sustainability Report 2019,88,,Scope 1 – Downstream (million tonnes CO2 equivalent),42.20,,million  mtCO2e,Em.5.3,42200000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY18,,,Shell Sustainability Report 2019,88,,Scope 2 – Upstream [B] (million tonnes CO2 equivalent),1.40,,million  mtCO2e,Em.9.1,1400000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY18,,,Shell Sustainability Report 2019,88,,Scope 2 – Integrated Gas [B] (million tonnes CO2 equivalent),2.40,,million  mtCO2e,Em.9.2,2400000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY18,,,Shell Sustainability Report 2019,88,,Scope 2 – Downstream [B] (million tonnes CO2 equivalent),6.80,,million  mtCO2e,Em.9.3,6800000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY17,,,Shell Sustainability Report 2019,88,,Energy indirect GHG emissions (Scope 2) (million tonnes CO2 equivalent) [B],12.00,,million mtCO2e,Em.7.0,12000000.00,mtCO2e,EM-EP,,,C6.3,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY17,,,Shell Sustainability Report 2019,88,,GHG emissions associated with exported energy (subset of direct GHGs),3.00,,million  mtCO2e,Em.5.4,3000000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY17,,,Shell Sustainability Report 2019,88,,Scope 1 – Upstream (million tonnes CO2 equivalent),19.60,,million  mtCO2e,Em.5.1,19600000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY17,,,Shell Sustainability Report 2019,88,,Scope 1 – Integrated Gas (million tonnes CO2 equivalent),12.00,,million  mtCO2e,Em.5.2,12000000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY17,,,Shell Sustainability Report 2019,88,,Scope 1 – Downstream (million tonnes CO2 equivalent),41.10,,million  mtCO2e,Em.5.3,41100000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY17,,,Shell Sustainability Report 2019,88,,Scope 2 – Upstream [B] (million tonnes CO2 equivalent),1.40,,million  mtCO2e,Em.9.1,1400000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY17,,,Shell Sustainability Report 2019,88,,Scope 2 – Integrated Gas [B] (million tonnes CO2 equivalent),2.40,,million  mtCO2e,Em.9.2,2400000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY17,,,Shell Sustainability Report 2019,88,,Scope 2 – Downstream [B] (million tonnes CO2 equivalent),7.50,,million  mtCO2e,Em.9.3,7500000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY16,,,Shell Sustainability Report 2019,88,,Energy indirect GHG emissions (Scope 2) (million tonnes CO2 equivalent) [B],11.00,,million mtCO2e,Em.7.0,11000000.00,mtCO2e,EM-EP,,,C6.3,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY16,,,Shell Sustainability Report 2019,88,,GHG emissions associated with exported energy (subset of direct GHGs),3.00,,million  mtCO2e,Em.5.4,3000000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY16,,,Shell Sustainability Report 2019,88,,Scope 1 – Upstream (million tonnes CO2 equivalent),18.70,,million  mtCO2e,Em.5.1,18700000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY16,,,Shell Sustainability Report 2019,88,,Scope 1 – Integrated Gas (million tonnes CO2 equivalent),13.70,,million  mtCO2e,Em.5.2,13700000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY16,,,Shell Sustainability Report 2019,88,,Scope 1 – Downstream (million tonnes CO2 equivalent),37.60,,million  mtCO2e,Em.5.3,37600000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY16,,,Shell Sustainability Report 2019,88,,Scope 2 – Upstream [B] (million tonnes CO2 equivalent),1.40,,million  mtCO2e,Em.9.1,1400000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY16,,,Shell Sustainability Report 2019,88,,Scope 2 – Integrated Gas [B] (million tonnes CO2 equivalent),2.00,,million  mtCO2e,Em.9.2,2000000.00,mtCO2e,EM-EP,,,,,Baltzell
Royal Dutch Shell plc,GB00B03MLX29,B0610,Global,,FY16,,,Shell Sustainability Report 2019,88,,Scope 2 – Downstream [B] (million tonnes CO2 equivalent),7.30,,million  mtCO2e,Em.9.3,7300000.00,mtCO2e,EM-EP,,,,,Baltzell
PPL CORP,US69351T1060,D3510,,,FY19,,,PPL SASB Map 2019,,,Greenhouse gas (GHG) emissions associated with power deliveries,4916945.00,,mtCO2e,Em.5.5,4916945.00,mtCO2e,IF-EU,IF-EU-110a.2a,Mg (t) CO₂-e,,,Baltzell
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,,,FY20,,,,,,Greenhouse gas (GHG) emissions associated with power deliveries,23900000.00,,t-CO2,Em.5.5,23900000.00,mtCO2e,IF-EU,IF-EU-110a.2a,Mg (t) CO₂-e,,,Baltzell
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,,,FY17,,,TEPCO/sasb2020-e.pdf,3,,Greenhouse gas (GHG) emissions associated with power deliveries,115000000.00,,t-CO2,Em.5.5,115000000.00,mtCO2e,IF-EU,IF-EU-110a.2a,Mg (t) CO₂-e,,,Baltzell
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,,,FY18,,,TEPCO/sasb2020-e.pdf,3,,Greenhouse gas (GHG) emissions associated with power deliveries,108000000.00,,t-CO2,Em.5.5,108000000.00,mtCO2e,IF-EU,IF-EU-110a.2a,Mg (t) CO₂-e,,,Baltzell
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,,,FY19,,,TEPCO/sasb2020-e.pdf,3,,Greenhouse gas (GHG) emissions associated with power deliveries,102000000.00,,t-CO2,Em.5.5,102000000.00,mtCO2e,IF-EU,IF-EU-110a.2a,Mg (t) CO₂-e,,,Baltzell
